2.790037407398367364e+00
8.120446131236178089e-02
5.391468949597992832e-01
-2.696266192123797922e-01
-1.098771456794628114e-02
6.783318147460225440e-03
1.669117361003961963e-02
2.818550118244441016e+00
-2.839014260817113947e-03
-2.423677125094441664e-01
-3.634250901656418398e-01
9.020422752522582188e-01
1.254875720655375559e+00
-2.885971700762529846e+00
-1.408275434738750498e-01
7.167928007922104161e-01
-3.598166672196752552e-03
-7.345498645144472351e-03
-1.165790065739283621e-01
9.535418832194239580e-02
-1.358054708229112229e-01
-3.655317364686076764e-02
-1.699022476814894816e-04
2.131753165407535879e-03
-1.605528942258064977e-04
-3.551317767817258053e-01
-4.569030180343181327e-03
-3.738727553183014219e-04
4.736840074838629192e-03
1.633129924542767952e+00
1.584135765588074785e+00
-4.603366661386046332e-02
